,index,date,id,title,content,im_votesum,im_votecount,score,version,author,source,userImage,thumbsUpCount,replyContent,repliedAt
459,238.0,2020-04-10 19:45:10+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=5/sortby=mostrecent/5792516783,Gut und wichtig!,"Wer ohnehin seine Daten schon an Apple, Fitbit, Garmin und Co gibt, kann diese hiermit auch für einen guten Zweck abgeben!
Setup schnell und problemlos.
Einziges Manko: die Zählung der gespendeten Tage steht dauerhaft auf 0, und unter der angegebenen Email Adresse gibt es nur die Antwort dass das RKI keine Bürgeranfragen beantworten kann derzeit. 
Bitte: Bug mit der 0 Anzeige klären, da verwirrend, und eigene Support Email für die App statt nur zentrale RKI Adresse im Impressum.
Viele der negativen Bewertungen wären mit besserem Erklärungstext lösbar, zum Beispiel dass die App eben einen Fitnesstracker braucht, und keine für den Nutzer sichtbaren Funktionen hat, weil die absolut oberste Priorität Daten für RKI sammeln ist!",1.0,2.0,5,1.0.3,hennsenpopennsen,AppStore,,,,
366,328.0,2020-04-10 13:11:38+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=7/sortby=mostrecent/5791010333,"Wichtige App, aber ...",... leider bleibt auch bei mir die Anzeige immer noch auf 0 Tage stehen. Sicherlich ändert sich dies mit der Zeit.,0.0,0.0,5,1.0.3,psychmac,AppStore,,,,
377,318.0,2020-04-10 13:47:29+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=7/sortby=mostrecent/5791158981,"5 Sterne für die grundsätzlich gute Idee, aber...",...nach der Eingabe der Postleitzahl geht es auf meinem iPhone X mit aktuellem iOS leider nicht weiter. @Entwickler: Bitte Nachbessern. Danke.,0.0,0.0,5,1.0.3,Stevie2709,AppStore,,,,
548,443.0,2020-04-11 07:33:13+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5794881125,"Daten geteilt, oder doch nicht?","Die Idee der App ist Klasse! Ich bin gerne bereit, dem RKI Daten zur Verfügung zu stellen- aber ich bin mir nicht sicher, ob das überhaupt funktioniert... Stand heute (11.04.20) ist, nach 4 Tagen Nutzung der App, die Information, daß man 0 Tage an Daten geteilt hat. Ob die App funktioniert? Kann ich nicht feststellen, leider...",0.0,0.0,5,1.0.3,Cpt.Cavok,AppStore,,,,
580,416.0,2020-04-11 09:04:53+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5795180093,"Gute Idee, leider keine Anmeldung möglich","Wenn ich meine E-Mailadresse und das Passwort eingegeben habe, kommt die Fehlermeldung „falsche Adresse oder falsches Passwort „ Habe ein iPhone 7 und ein Fitbit Blaze. Inzwischen funktioniert es!",0.0,0.0,5,1.0.3,Ambergauner,AppStore,,,,
237,454.0,2020-04-10 07:42:26+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5789807451,Auch bei mir bleibt es bei 0 gespendeten Tagen,"Gute und wichtige Idee, aber funktioniert die App überhaupt ?",0.0,0.0,5,1.0.3,Olo365,AppStore,,,,
827,,2020-04-21 16:58:22+00:00,,,Die App stürzt nach dem Öffnen sogleich ab,,,1,1.0.3,I.P. Freely,PlayStore,https://lh3.googleusercontent.com/-Xsm1qNs9OH8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmIGwsuK6ZUctoaAtMh_wgJOh230Q/photo.jpg,0.0,,
2234,,2020-04-12 09:50:39+00:00,,,Leider keine Unterstützung von SAMSUNG-Health/Galaxy-Watch....,,,1,1.0.3,Michael Teichtinger,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjaYW_OaqRDbCXfPEht9M_dvI8onyZaZQ2gHRoD,3.0,,
2168,,2020-04-12 12:54:47+00:00,,,"Samsung Gear nicht unterstützt. Würde Daten spenden, kann es leider nicht. Marktanteile der Hersteller 4. Quartal 2019 die ersten drei Apple, Xlaomi und Samsung.",,,1,1.0.3,Ingo Busch,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GiBAC5QbPMbSRYLkmsWFkU-fkHOgXWrHODKaehQWv0,1.0,,
1666,,2020-04-14 09:17:16+00:00,,,"Google Fit funktioniert nicht. Das Anmeldeformular lässt sich nicht ausfüllen. Oneplus 7T, Android 10",,,1,1.0.3,Maximilian Klie,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgiXaa5WrGpYyXzA-T1MWyC9xZxJGR0CDKStuXShA,0.0,,
2102,,2020-04-12 16:19:14+00:00,,,Keine Apple und keine Samsung Uhr möglich. Das werden wohl die meisten sein.somit ein schlechter Witz.,,,1,1.0.3,schwarzer Adler,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhFLdyUnEpdNVNNNgqYKX56ChMpdsDHaLeAdx4-,1.0,,
1487,,2020-04-14 18:40:23+00:00,,,Es werden keine Samsung Watches unterstützt.,,,1,1.0.3,Wolfgang Kemsies,PlayStore,https://lh3.googleusercontent.com/-YxzMC6_QZ6g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclgGpjj_hX8xGfYLpm45gxQ5BTtww/photo.jpg,1.0,,
2145,,2020-04-12 14:04:45+00:00,,,"Huawei Health und Google Fit sind verbunden, aber sobald ich die App starte, die Google-Email eingebe, hängt sich die App bei der Passworteingabe auf (Sonderzeichen). Ich hätte etwas mehr Qualität erwartet, da man solche WICHTIGEN Daten sammeln möchte. SCHWACH!",,,1,1.0.3,One M,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gg3VXjsSQ5GymjDjlDqU0cXFI2mQxkPnxlEMQDJt5c,1.0,,
2315,,2020-04-12 02:02:42+00:00,,,Jeder der diese App herunter lädt und benutzt ist einfach nur ein totaler verblödeter Vollidiot! 😂,,,1,1.0.3,Manuel Habel,PlayStore,https://lh3.googleusercontent.com/-Jbvwe_sqU4M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnkAbGL4QG7mtWW_mXvJtaqIdnTgw/photo.jpg,0.0,,
2127,,2020-04-12 14:57:35+00:00,,,"So toll programmiert, dass ich nicht mal meine Email Adresse eingeben kann, bravo 👏",,,1,1.0.3,Niklas Christian,PlayStore,https://lh3.googleusercontent.com/-Q6zCbLjn6x8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckOnOUWcO_lzYwStxJfr7ObaELZrw/photo.jpg,0.0,,
2075,,2020-04-12 17:55:17+00:00,,,"Wie schon von anderen Usern fest gestellt wird die Gear noch immer nicht unterstützt dafür Geräte deren Name ich noch nie gehört habe. OK keine Temperaturmessung, wie genau die Pulsmessung ist kann ich nicht beurteilen aber bei relaxen habe ich immer puls um die 80 habe ich einen idi.... am Telefon bin ich auch schnell auf 110",,,1,1.0.3,Ein Google-Nutzer,PlayStore,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,,
1973,,2020-04-13 01:51:37+00:00,,,"Die App zeigt nicht an ob der Nutzer Daten ""gespendet"" hat.",,,2,1.0.3,Marco Nonnewitz,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhYk101hTDvk6KHcidvcyYFuVJF-JsRf-KW0Rw8uA,0.0,,
2325,,2020-04-12 00:28:51+00:00,,,Gute Idee. Leider kein Samsung Gear Fit 2,,,2,1.0.3,Lars Fangmann,PlayStore,https://lh3.googleusercontent.com/-6HrdVbCM-As/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucls9vyhqwsvwh-dQjEkjrPh8uDErQ/photo.jpg,0.0,,
2125,,2020-04-12 14:58:32+00:00,,,"Die App ist für den Nutzer nicht aktiv zu nutzen. Sie dient lediglich dem RKI zur Datensammlung um das Corona Virus besser zu verstehen. Der Nutzer hat nichts davon, außer dem guten Gewissen bei der Bekämpfung zu helfen. Nach 4 Tagen Nutzung ist die einzige aktive Information der App die Dauer der Datenspende immer noch bei Null. Schade, weil ich für die Erfassung einer Vielzahl meiner persönlichen Daten wenigstens dies als kleines ""Dankeschön"" erwartet hätte.",,,2,1.0.3,Udo Hahn,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GiBOzpeCh0T6xfyrn_tYpcbuSsaXzWRmMX4o9Ey,0.0,,
2380,,2020-04-11 20:34:25+00:00,,,"Leider schlecht umgesetzt, zu wenig Integration in unterstütze Hersteller. Warum erfasst die App nicht den Verlauf über Google Maps?! Das ist auf jeden Fall am genauesten. Zudem könnte man die registrierten Mobilfunkmasten anhand ihrer ID protokollieren und die zusätzlich nutzen. Alles ne Berechtigungsfrage. - Daten werden nicht übertragen, Schade!",,,2,1.0.3,Daniel C.,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhYYwPMHSOsWdoWElw_stmxbbjKyw6d0mgn9IRIRw,1.0,,
2173,,2020-04-12 12:46:37+00:00,,,Leider kann ich mich bei Google nicht anmelden. Service unavailable. Bitte fixen :),,,2,1.0.3,Christian Kalusky,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gj-XOEULDqUcoHyGrON1CTgPWjgrghcpK6JfvQnWxw,0.0,,
1595,,2020-04-14 11:41:49+00:00,,,Kommen auch noch Samsung oder ähnliche Tracker mit hinzu?,,,2,1.0.3,Kim-Candy Golinske,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhrR4zVAKvnQ2nMyic_589oi4UN4nFqMMTMdf1XNQ,0.0,,
2167,,2020-04-12 12:57:12+00:00,,,Idee ist gut ist aber ... ich habe eine Samsung Uhr und nach mehreren Seiten wo ich mich registrieren sollte kam erst die Info das ich nicht zu den gehöre der eine Uhr hat von den erlaubten - die Info sollte als erste kommen!,,,2,1.0.3,Pawel T.,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjZvoPBKWEricIek6hu2WW9P6SC7U5eVV3nhi9ewRI,0.0,,
2313,,2020-04-12 02:13:07+00:00,,,"Würde gerne mit meinen Daten helfen, leider kann ich meine Samsung SmartWatch nicht damit verbinden :( über Google Fit geht es nicht",,,2,1.0.3,Jan Afhüppe,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgEf2CNVl5eSuI9P1wMcicackfasBn3u0agpCbg_w,0.0,,
2193,,2020-04-12 11:32:18+00:00,,,Funktioniert leider nicht mit Google Fit,,,2,1.0.3,Norbert Leifheit,PlayStore,https://lh3.googleusercontent.com/-C85bLXz-ZBg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm5AAHeikGBKK20A4WY4iwUuhEbow/photo.jpg,2.0,,
1850,,2020-04-13 14:00:56+00:00,,,"Mein Garmin Vivosport Tracker scheint verbunden - oder doch nicht? Auch eine Woche nach der Installation steht der Zähler für ""Anzahl Ihrer gespendeten Tage"" noch immer auf Null.",,,2,1.0.3,Christoph Glatt - glattCAD,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Ggh7nW5qb_UfJBS2uUD1ZKKQXqe_mdUGgJrGWYf,0.0,,
2285,,2020-04-12 07:58:53+00:00,,,Scheint mehr zu funktioniern,,,3,1.0.3,Ulrich Mohren,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgTHTzu77UllYcXP4zpv6XHPV-iCcVjk1VUo3XLkA,1.0,,
2079,,2020-04-12 17:35:20+00:00,,,Es ist leider nicht möglich diese App mit einer Samsung Galaxy Watch zu verbinden. Das Handy hat man nicht immer in der Hosentasche. Somit werden viele Daten garnicht erfasst.,,,3,1.0.3,Sonja Bohn,PlayStore,https://lh3.googleusercontent.com/-puM0fbICPWE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclhRGL7mDU7nn9bEU6k6RTSOM8ZlA/photo.jpg,0.0,,
2317,,2020-04-12 01:27:08+00:00,,,"Schade, dass die SmartWatches von Samsung nicht überstürzt werden.",,,3,1.0.3,Christian Launebub,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gg_aLbyUZY3Vb0Rtjdubyo0P2sp_TAyUII3GL3OKQ,0.0,,
2129,,2020-04-12 14:51:55+00:00,,,"Wenn es dem RKI hilft, ist diese App eine gute Sache. Da ich aber keines der angegebenen Fitness-Geräte habe, kann ich nur eingeschränkt helfen. Bitte dringend noch eine Anbindung zu Huawei Health (und auch anderen fehlenden Dienstanbjetern) implemenieren. Was mich auch wundert ist, dass ich nirgends abgeben muss, ob ich auf SARS-CoV2 getestet wurde, wie das Ergebnis war oder ob ich Symptome habe. Und warum kann ich im Nachhinein die Postleitzahl nicht mehr anpassen? Bitte App schnell weiteren.",,,3,1.0.3,Michael H,PlayStore,https://lh3.googleusercontent.com/-82ftmlI_WqE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnrcpV9TH784Y9SpHLcjpLJZba4qQ/photo.jpg,0.0,,
2320,,2020-04-12 01:16:32+00:00,,,"Es müssen noch einige Bugs beseitigt werden. Meine SmartWatch ist noch nicht dabei, und via Google, kann ich mich nicht anmelden (Eingabe der Daten funktioniert nicht). Update: Heute versuchte ich, einen der anderen Gerätehersteller zu nutzen. Dabei fiel mir auf, dass ich, erst nachdem ich, zunächst Zahlen eingab, die eigentliche E-Mail-Adresse eingeben konnte. Es scheint, als ob dadurch erst die Eingabe-Masken aktiviert wurden.",,,3,1.0.3,Torsten Chen,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Ggxx9oxphlLV8RPiZ5OEMUcOqulzdmHJabl3IPPfw,15.0,,
2093,,2020-04-12 16:44:03+00:00,,,"Ich finde die Idee super, aber leider ist keines unserer Fittnesstracker aufgeführt, obwohl diese auch recht verbreitet sind.",,,3,1.0.3,Vicky,PlayStore,https://lh3.googleusercontent.com/-6LxHERt4-aY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucllN7_mtHgyw3O7W7eDBjKXlguGhg/photo.jpg,0.0,,
2154,,2020-04-12 13:38:55+00:00,,,"Keine Huawei Unterstützung, kein Datenabgleich mit Google fit. Update 12.04. jetzt geht wenigstens google fit syncro.",,,3,1.0.3,Markus Tumler,PlayStore,https://lh3.googleusercontent.com/-gJbAdkULaws/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclfbzVjPy8L3G0d4F6gMmfoiR2atQ/photo.jpg,0.0,,
2143,,2020-04-12 14:11:57+00:00,,,"Grundsätzlich finde ich die Idee sehr gut. Allerdings gibt es aktuell noch keine Unterstützung für Samsung Smartwatches, weswegen ich sie leider nicht benutzen kann.",,,3,1.0.3,Ludwig Sickert,PlayStore,https://lh3.googleusercontent.com/-grpihc8DOKE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmmXEzHBRizMXk5lamnrQWlPRbMMA/photo.jpg,0.0,,
2301,,2020-04-12 06:57:54+00:00,,,"Den Ansatz finde ich super und ich ""spende"" meine Daten hier gerne. Die User Experience ist für einen so renommierten Herausgeber wie das RKI allerdings ein echter Witz. Und Null Rückmeldung aus der App, was funktioniert hat und was nicht. Immerhin, nach einigen Tagen sehe ich nun, dass meine Daten wohl ankommen. Chance vertan, hier mit einer positiven Nutzererfahrung zu glänzen...",,,3,1.0.3,Nils Fuhrmann,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GilIwJnV1nzy3-qk1V79A8fpxEUYOxf3-svNUlVjPI,32.0,,
1532,,2020-04-14 15:50:55+00:00,,,"Also im Großen Ganzem ist es eine gute App...sie dient dem Sinn ohne Zweifel, aber warum tauchen da nicht Apple oder Samsung auf? So wäre es einfacher...Jetzt muss ich mir die passenden kompatiblen Apps herunterladen damit meine Samsung Funktioniert...Ja ich weiß sie steckt in den Kinderschuhen daher ist es eher ein Denkanstoß als eine Kritik...",,,3,1.0.3,Michaela Neu,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gj5Gpb9tTNVZyMSy7g-YupWytooGNFmU9w32h6KWw,0.0,,
2180,,2020-04-12 12:31:13+00:00,,,"Fehler 403 wurde behoben, scheint nun zu funktionieren. Inzwischen steht auch eine '4' bei Datenspende, es läuft.",,,4,1.0.3,Dirk Lotter,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gj3drtPGnG9zhQatRN2RNlGN-3fm4yYhdM-lw5F,0.0,,
2186,,2020-04-12 11:56:14+00:00,,,"Bis jetzt finde ich die App gut. Da ich keine SmartWatch / Fitnessuhr von diesen Marken habe, würde ich empfehlen mit mehr Marken zusammen zu arbeiten. Ich habe z.b. eine von VeryFitPro. Die gibt es leider als Auswahl noch nicht. Lg: Jannes",,,4,1.0.3,E4sy S.,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gjg0dwTSCRrCey6i2i_HXrI92Lp-zCCvVFSx2sXsg,0.0,,
2171,,2020-04-12 12:51:29+00:00,,,Verstehe die Negativen Bewertungen nicht! Wer kein Fitnessarmband hat kann doch Google Fit benutzen. Da dient das Smartphone als Tracker. Positiv: Das Update vom 10.04.2020 hat einen Bug beseitigt. Contra: Die Entwickler kommentieren schlechte Bewertungen nicht innerhalb der Richtlinien von Google.,,,4,1.0.3,David W,PlayStore,https://lh3.googleusercontent.com/-j2yzquglr3Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmJLofSh-V627kM20JyD5UVbATuKw/photo.jpg,1.0,,
2085,,2020-04-12 17:09:02+00:00,,,Scheint seit neuestem zu funktionieren (Xiaomi über Google Fit) Ausser Anzahl der Tage keine Rückmeldung,,,4,1.0.3,Dirk Fischer,PlayStore,https://lh3.googleusercontent.com/-ASX7RDK1l-I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckzJFFUzElQdDO8z93uRmNyzykPkw/photo.jpg,0.0,,
2194,,2020-04-12 11:27:36+00:00,,,Finde die Idee sehr gut und würde mich gerne beteiligen. Leider kann ich meine Samsung-Smartwatch nicht verbinden...,,,4,1.0.3,Stefan Wilkens,PlayStore,https://lh3.googleusercontent.com/-3CooA80CFJ0/AAAAAAAAAAI/AAAAAAABKFw/AMZuucn1aG_E8XIq1MxIMuA6gMUEw3RFfQ/photo.jpg,0.0,,
2040,,2020-04-12 20:05:18+00:00,,,"Konnte die App problemlos installieren. Die gespendeten Tage bleiben aber auf 0. Ich wüsste gern, ob trotzdem übertragen wird? Nachtrag: Mittlerweile funktioniert der Zähler.",,,4,1.0.3,Ani aniberg99,PlayStore,https://lh3.googleusercontent.com/-kN_GJPO7LfI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntDQvJyItbxKtRv_be2JtqK-R-2w/photo.jpg,0.0,,
2192,,2020-04-12 11:36:27+00:00,,,"Würde gerne helfen, habe aber keine Smartwatch oder ähnliches 😄",,,4,1.0.3,Julian H.,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhvMYmREnb65joqyoQjqSjIV6PUFvFafjfd4ZTR5w,1.0,,
2297,,2020-04-12 07:25:47+00:00,,,"Habe App installiert trotz der sagen wir mal ""diffusen"" Datensicherheit, was Missbrauch betrifft. Installation und Garmin-Verknüpfung ging problemlos. Nachdem die ersten Tage Zähler auf Null blieb, zeigt es jetzt alle Tage seit der Installation an. Als ""Spender"" wünsche ich mir, dass bei den kritischen Fragen zur Datenverwendung/Datenschutz mit Antworten nachgebessert wird!",,,4,1.0.3,maygirl insurfmode,PlayStore,https://lh3.googleusercontent.com/-NT7SDEUkd50/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm_P4KcK50rYL6rzy8E9x9cSHHOeQ/photo.jpg,1.0,,
2331,,2020-04-11 23:59:03+00:00,,,Funktioniert nun,,,4,1.0.3,Patrick Stoor,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgOvPqkwYQJLbuvfH9-Vv1ijqOAb0-96YSQtBVP4YU,0.0,,
2491,,2020-04-11 14:27:19+00:00,,,"Eine Möglichkeit, beizutragen 🤗",,,4,1.0.3,Wolfgang Winter,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GguzBJNcYnD55TNGMKmWYGoD-8bZpkyxwUMi9J7EQ,0.0,,
2336,,2020-04-11 23:34:48+00:00,,,"Ich hoffe drauf das auch Samsung Health hier irgendwann mit am Start ist. Zur Zeit muss ich die Daten über Google Fit laufen lassen, was sehr ungenau ist in Zusammenspiel mit Samsung Active Watch",,,5,1.0.3,Andreas Klemm,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gh1rgD0y3Z8HwZwLlVkQiu9S-D3OVEXMJwsCfL8ug,24.0,,
1751,,2020-04-13 20:29:23+00:00,,,Tolle Idee! Natürlich ist bei dieser schnelle Umsetzung noch nicht alles perfekt und man könnte Funktionen erweitern um Infos wie z.B. die allgemeine Verteilung aussieht und paar Statistiken. Aber sonst eine schnelle gute Lösung!,,,5,1.0.3,Nicki Razon,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhfgaX7Z8r9B-y7KiAIK9ScsQD4bb882wpR8OjK,0.0,,
1870,,2020-04-13 12:12:13+00:00,,,"Funktioniert, nach Verbesserungen. Spende gerne.",,,5,1.0.3,Astrid Ki,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhwZOXLDZ4lYoLmwmlcAevlIhKSIVJVfjooWTF0Nw,0.0,,
2105,,2020-04-12 16:15:08+00:00,,,"Funktioniert auch mit meiner huawei Uhr. Huawei health mit Google fit verbinden, Dann klappt auch die Verbindung zur Datenspende App",,,5,1.0.3,Jörg Striewski,PlayStore,https://lh3.googleusercontent.com/-GExIAEzZfYA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmHTkx-gyny1o4R4JUNBCfqT2qyIA/photo.jpg,0.0,,
2210,,2020-04-12 10:49:34+00:00,,,"Am Anfang ein wenig haklig, funktioniert aber mittlerweile gut und meldet die Übertragung der jeweiligen Tage der Datenspende.",,,5,1.0.3,Volker Thieme,PlayStore,https://lh3.googleusercontent.com/-NGhzrJlmXcc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1RqPR_ueUSwF6VY4qYjxQcop9pA/photo.jpg,0.0,,
2195,,2020-04-12 11:26:16+00:00,,,"Habe die App seit einigen Tagen installiert, zeigt aber immer noch ""Datenspende seit 0 Tage"" an. Sync mit Fitbit wird aber angezeigt. Läuft die jetzt oder nicht? Update 12.4.: Anzeige der Tage ist jetzt aktuell! 5*, danke an alle für die Nutzung",,,5,1.0.3,Ulrich,PlayStore,https://lh3.googleusercontent.com/--1o2taoDUd4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDQeUOJSFBcSUpW60OAf_361KCjQ/photo.jpg,2.0,,
2215,,2020-04-12 10:38:17+00:00,,,"Withings Move ECG: Installation, Registrierung und Nutzung völlig problemlos. Hilfreich ist immer, vorher die Anleitung und FAQ auf der Webseite des RKI zu lesen wenn man keine der gelisteten Gerätehersteller nutzt. Die App funktioniert auch mit Geräten die Google Fit (z.Zt gestört) oder Apple Health nutzen. Eine kurze Rückmeldung der App bei korrekt erfolgter Datenspende wäre nett. Ob ich nun 1 Tag oder 100 Tage Daten gespendet habe ist mir egal, ob die Daten gesendet wurden schon.",,,5,1.0.3,Martin Diedrich,PlayStore,https://lh3.googleusercontent.com/-c5FvaUL3m2U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn2fYqt0DJYCtnumMCeF2dacpGr8A/photo.jpg,0.0,,
2120,,2020-04-12 15:35:47+00:00,,,"Unterstützte das gern, aber trotz aktiver Verbindung seit mehreren Tagen ist mein Datenspendepensum 0 Tage. ( Garmin vivosport ) Update die Datenspende klappt!!",,,5,1.0.3,Simone Hunger,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gj_Dg_hLJERmddavmq__ufSTEObeQSvOd94AFJcE0E,0.0,,
1804,,2020-04-13 16:44:38+00:00,,,"Mit Fitbit funktioniert es problemlos. Bevor man hier negativ bewertet, sollte man sich die Funktionsweise und Hintergrund dieser App ansehen. Nur mit Handy verbinden macht keinen Sinn.",,,5,1.0.3,Silvio B,PlayStore,https://lh3.googleusercontent.com/-lo4fcRYGMdE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmiAUjgUDrZED-hGi3oIgclQz-fnA/photo.jpg,1.0,,
