,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1085,Karl Bartelsmeier,https://lh3.googleusercontent.com/-moGAe0JbPPQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO4k3OKd89ULzxPv8shruGSWbgxBA/photo.jpg,Funktioniert leider nur mit Marken-wearables. Kann keine BAL finden.,1,1,1.0.6,2020-04-15T20:29:22,,
1086,Kevin St,https://lh3.googleusercontent.com/a-/AOh14GijwFzlrRp76e0dhmLKHrEDUBcPeXlu8XL4SM0pzw,Läuft jetzt reibungslos,5,0,,2020-04-15T20:19:28,,
1087,Claudia Peters,https://lh3.googleusercontent.com/a-/AOh14Gjk22X6k2R4jLPoy1FeugOejSgGghP2Wb3lE2OaRg,Schade funktioniert nicht 10. 04 Immer noch nichts getan 15.04,1,1,1.0.6,2020-04-15T20:11:24,,
1088,Alina Steinemann,https://lh3.googleusercontent.com/a-/AOh14GhinwD4vvXQwGNUWFBsQwKmtyfU1uaKVh-TGviq,Leider keine kompatible Wearable. Somit kann ich leider nicht helfen.,1,1,1.0.6,2020-04-15T20:03:26,,
1089,lutz krause,https://lh3.googleusercontent.com/-Q3lsroPjy18/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPsnHPrNKPhexxazlS2JMYp0NQkYw/photo.jpg,"Sehr gute Idee, die ich gerne unterstützen würde. Installiert, mit Garmin verknüpft, es wird aber seit Tagen 0 Tage gespendet angezeigt. Habe die App neu installiert, danach wurde kurzfristig 1 Tag angezeigt, steht jetzt wieder auf Null. Kontakt zum Support finde ich nicht. Schade.....",2,1,1.0.6,2020-04-15T19:49:58,,
1090,Sybille Eichner,https://lh3.googleusercontent.com/-cT1hpKLIPdY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMT7hCJckRmgfgaIpfL0N8CAhh5_A/photo.jpg,"Ich hätte es gerne unterstützt, aber mit meiner gängigen Samsung Uhr nicht möglich. Schade.",1,2,,2020-04-15T19:35:56,,
1091,Martina Friedrichs,https://lh3.googleusercontent.com/-Q9ymspRi1Z8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMz7Ley95JerXTifJsLWbyeKGMG4g/photo.jpg,"Vollkommen bescheuert. Ein Login ist weder mit FB, noch mit dem Google Konto möglich. Auch über den Fitbit Zugang kann ich mich nicht einloggen, da die App das @ Zeichen nicht annimmt! Macht nochmal Eure Hausaufgaben. Stümper! So wird das nix! 1Stern ist noch zu viel.",1,2,1.0.6,2020-04-15T19:35:02,,
1092,Hans-Christian Esch,https://lh3.googleusercontent.com/a-/AOh14GhboyG2oAo_nVsRh7QOkL5N1a7EG6cvdUD4avCLP8I,Fehler 403: rate_limit_exeeded auf Samsung Galaxy S10+ Jetzt funktioniert die App bei mir auch.,4,0,1.0.6,2020-04-15T19:34:05,,
1093,Werner Forkel,https://lh3.googleusercontent.com/a-/AOh14GgrviVNl7Dxw0ie_D9jRKkk0oIlcolgP_cqwyHk,Für Samsung Smartwatches nicht brauchbar? Saftladen! App wird sofort wieder deinstalliert.,1,1,1.0.6,2020-04-15T19:32:15,,
1094,Sandi Kretzschmar,https://lh3.googleusercontent.com/-wkc9db4T5JQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMZkETvLKqLsg5Vt21Z3UThJgw7Lw/photo.jpg,Ich habe eine Samsung smart watch und wie soll ich meine Daten da übertragen???,2,1,1.0.6,2020-04-15T19:28:47,,
1095,Christian Rompf,https://lh3.googleusercontent.com/-ypDM6TbCeuI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN9IBMPu-B-CLC4ltQjXJ2lPhvJZw/photo.jpg,"Deutschland schafft sich ab. Wer entwickelt so einen Blödsinn.Was ist denn mit diejenigen, die keine von den genannten Fitnesstrackern hat??? EGAL? Wenn schon sowas geplant ist, dann auch bitte vernünftig",1,2,1.0.6,2020-04-15T19:26:54,,
1096,Chris Tine,https://lh3.googleusercontent.com/-1_Xur8w43LY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPyYmLhLgc1T2sa7DYhlVioifKeiQ/photo.jpg,"Ich habe eine Samsung Smart watch, diese wird für die App nicht angeboten.",1,1,1.0.6,2020-04-15T19:14:29,,
1097,Steffen Pieplow,https://lh3.googleusercontent.com/-H3J3u35FQo0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMVyy6Umvj3FY684kHsfYZAVAEAhw/photo.jpg,Super Idee und sehr wichtig. Bitte macht mit.,5,0,1.0.4,2020-04-15T18:56:08,,
1098,Thomas Müller,https://lh3.googleusercontent.com/a-/AOh14GjCdQ9QYLgmzyjaXj2hUzTQHcIaR51uNLcWwUjkgnY,Ich hoffe das die App durch alle die sie herunterladen und bei sich installieren gute und wichtige Informationen für das RKI liefert und das wir alle bald wieder ein normales Leben ohne Corona führen können. Bleibt Gesund!,5,0,1.0.6,2020-04-15T18:48:58,,
1099,Ute Leschmann,https://lh3.googleusercontent.com/a-/AOh14GhkHRvt86c1-NM08nPZUWW938EX-Ktm4o0nTxDX,Ohne SmartWatch nicht möglich 😢,1,1,1.0.4,2020-04-15T18:47:26,,
1100,Jens-Uwe Moeschter,https://lh3.googleusercontent.com/-PldtiAO7Ago/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN0ekyUizbdo0EZHWCf-aOQFLWScA/photo.jpg,Leider steht Samsung nicht in der Liste der Hersteller. BITTE SCHNELL EINFÜGEN.,3,0,1.0.6,2020-04-15T18:41:34,,
1101,Daniela Heitsch,https://lh3.googleusercontent.com/-mPRm4ZiuOuI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPSTA6UcUVp3iAch6qBZj1eT8NohA/photo.jpg,"Nach einigen Schwierigkeiten beim Anmelden (Eingabeprobleme) und nach Tagen ohne Datenspende, funktioniert die App nach einigen Aktualisierungen endlich. Es werden keine Informationen über die App mitgeteilt. Die anfänglichen Probleme sollten nicht andere davon abhalten, Daten zuspenden. Installiert die App, wenn Ihr dem RKI helfen wollt. Sonderzeichen sind auch über die Alphabettastatur erreichbar! ;-)",4,1,1.0.6,2020-04-15T18:39:54,,
1102,Daniel V.,https://lh3.googleusercontent.com/a-/AOh14GgXWUWXtlQBzf2La7k-bxV6BRm2iPM28RP2tIA9Fw,"Bitte noch Samsung Produkte und Apps einbinden, denke das viele Daten mit diesen Produkten zusammenkommen würden",5,0,1.0.6,2020-04-15T18:38:17,,
1103,Dietmar Zepernick,https://lh3.googleusercontent.com/a-/AOh14GgdWvKzco_LzQj__OGv0GophqnDKBXbOjCcx9W47w,Meine Samsung Uhr wird nicht erkannt,1,1,1.0.6,2020-04-15T18:36:43,,
1104,Andre Burisch,https://lh3.googleusercontent.com/a-/AOh14GiYV3BWZS7RB-KdSliKy-h5Gpa0evvAql7VWHjN,Leider keine Unterstützung für Samsung Health. Somit aktuell leider für Besitzer einer Samsung Watch nicht nutzbar.,1,2,,2020-04-15T18:36:28,,
1105,Bernd Seydel,https://lh3.googleusercontent.com/-t2K0TdE0Qsk/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN2C8_t1QJWR-MawkiOoeeXzGhvTQ/photo.jpg,Ich habe eine Samsung gear S2 leider wird diese nicht unterstützt und daher ist für mich die App nicht brauchbar daher habe ich die App wieder deinstalliert und warte mal ab ob sich was ändert,1,2,,2020-04-15T18:35:12,,
1106,Rudi Schäfer,https://lh3.googleusercontent.com/-XCJSbDr0jHc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNd_9tZX14LtoUCijrOwJERziQ_vA/photo.jpg,"Ich wollte mich mit meinem Fitbitkonto anmelden. Beim eintippen wird nichts angezeigt. Als ich dann auf das Passwortfeld geklickt habe, hat die App meinen gesamten Touchscreen lahmgelegt, weshalb ich nichts mehr bedienen oder zu einer anderen App wechseln konnte, selbst ein einfacher Neustart des Smartphones war nicht möglich.",1,1,1.0.6,2020-04-15T18:31:34,,
1107,Uli Hapunkt,https://lh3.googleusercontent.com/a-/AOh14Gj09qrP26HcY9C3wk-SpBEFI8_iFLeSC-6FE_C92g,2-Minuten-'Vergnügen: natürlich war ich neugierig auf eine App und wollte sie mir ansehen. Google fit lässt nichts zu und Samsung kennt man offenbar nicht 🤦. Also gleich wieder den Speicherplatz wieder davon befreit. Nichts mit Datensammlung 🤷,2,1,,2020-04-15T18:31:18,,
1108,Pascal Römer,https://lh3.googleusercontent.com/-cp-s3Erug5c/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNp60fkBrGFluoJ-wxkNAgtEoBIHw/photo.jpg,Leider nur mit Uhr möglich schade. Aber auch nicht für Samsung ich denke gut gemeint aber schlecht ausgeführt,1,2,,2020-04-15T18:17:03,,
1109,Andreas Zweck,https://lh3.googleusercontent.com/-LPzeHVogwf8/AAAAAAAAAAI/AAAAAAAAAGA/AAKWJJPijokV085GEZPKO0a09RI2DcVKsA/photo.jpg,Anmeldung mit Google fit hat nun geklappt! Tolle Idee und hoffe nun meinem Beitrag leisten zu können.,5,0,1.0.6,2020-04-15T18:16:43,,
1110,Buddy 1964,https://lh3.googleusercontent.com/a-/AOh14Gg3yyIiOGG85CAOZq0iEFLWAuJYvHgH0UW2hRBz8A,Ich komme auch nur bis zu dem Punkt an dem ich nach Fitnestracker gefragt werde. Da ich aber keinen habe komme ich da nicht mehr weiter.,2,0,,2020-04-15T18:15:54,,
1111,Oliver Braukmann,https://lh3.googleusercontent.com/a-/AOh14GgL1j1L7C04hVxqfvc8tP98ePeChXY_jEgdCAGD,Geht nicht. Ich soll mich am Desktop angemeldet haben obwohl ich das mit dem Handy gemacht haben. Könnte meine Identität bei Google also nicht bestätigen... Hoffe das das behoben wird,2,1,1.0.3,2020-04-15T18:14:56,,
1112,Heinrich Kersting,https://lh3.googleusercontent.com/a-/AOh14GhqfvMxrscAgGkbI5pJppJQ7TQBVoOgv2Q7KLB2eQ,Schade das die sansung galaxy whatch nichr unterstützt wird. Wäre schön wenn es mal geht,3,0,1.0.6,2020-04-15T18:13:23,,
1113,Katharina Ba,https://lh3.googleusercontent.com/-Maxqh1bdmow/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMnPOmhg2TloqxEsZzqM_8n5kk49g/photo.jpg,Schritt für Schritt. Gute Idee und einfach mal installieren und laufen lassen. Mittlerweile aktualisiert sich auch die Anzahl der Tage. Meine Polar Uhr konnte ich ohne Probleme aktivieren. Gut wäre auch die Daten vom Handy (Android und iOS) nutzen zu können.,4,0,1.0.4,2020-04-15T18:13:20,,
1114,Beatrix Block,https://lh3.googleusercontent.com/-aO6JdtEvMyQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM5473fNz9EqTV81dpOtSkrouVyTQ/photo.jpg,Funktioniert trotz mehrfacher Versuche leider nicht mit Garmin.,1,1,1.0.6,2020-04-15T18:12:18,,
1115,Kalle Hetzel,https://lh3.googleusercontent.com/a-/AOh14Gi-jIloNMxxZCUV9-pBsHkROXu-sbhPoOMa0lGVMw,"Ein sehr guter Start, die Infektionsherde zu lokalisieren.",5,0,1.0.6,2020-04-15T18:12:03,,
1116,Mar Ket,https://lh3.googleusercontent.com/a-/AOh14GiMB5To-B4xkSCq4N51C4VckXpS2V3I0sM4qtMMOw,Keine Verknüpfung mit Samsung Health APP,1,1,1.0.6,2020-04-15T17:58:20,,
1117,Holger K.,https://lh3.googleusercontent.com/-X2ww2zmd3XM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPpEll-GTI77NjO9tYzMI5aSvSFtQ/photo.jpg,"Würde ja gerne, kann aber nicht, da Huawei Health nicht unterstützt wird. Wirklich schade.",1,2,1.0.6,2020-04-15T17:54:07,,
1118,Gregor Meyer,https://lh3.googleusercontent.com/-BgcYZUkpyTE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN8jr31Bp4BliLOAnB81a_mwJcsFQ/photo.jpg,Kein Samsung Health als Datenquelle,1,1,1.0.4,2020-04-15T17:45:58,,
1119,Matthias Kolley,https://lh3.googleusercontent.com/a-/AOh14GhfCkk--_vxSQKHRXuugD7-aJ62iBC9SlLpif7G0Q,Keine Unterstützung für Samsung Smartwatches? Tja. Dann gibt es wohl keine Daten.,3,0,1.0.6,2020-04-15T16:44:32,,
1120,Dirk Hasenkox,https://lh3.googleusercontent.com/-TvCiw2HKO1s/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPKfE1KPWx3C4rNGNGyrW3M-ByNaQ/photo.jpg,"ich finde die Idee gut und bin gerne bereit, meine Daten zur Verfügung zu stellen. Habe es mit meinem Garmin - Konto verbunden. Drei Tage zeigte die App unter ""gespendete Tage"" Null an. Seit dem vierten Tag zählt sie nun korrekt hoch. Zur Motivation zum Weitermachen würde ich mir wünschen, dass es mehr Feedback gibt, z. B. wieviel Spender machen schon mit, was konnte man bisher aus den Daten ableiten usw..",3,12,1.0.6,2020-04-15T16:43:22,,
1121,Klaus Barthel,https://lh3.googleusercontent.com/-bn1wBvooAo0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNLTkLec0uO_mlpoY2OwFBY-BEp2A/photo.jpg,Leider wird die Smartwatch Samsung G3 nicht unterstützt. ich hätte gern mitgemacht.,1,0,,2020-04-15T16:34:07,,
1122,Theo G.,https://lh3.googleusercontent.com/a-/AOh14GgYWmuY481I3gzQIJUkmAvSOSqTMTZVH-pEYceH-g,"Gute Sache, wenn's hilft. Nach anfänglichen Problemen klappt jetzt alles. Habe mein Mi Band 4 über Google fit verbunden und alles läuft. Wer keines der aufgeführten Bänder hat, braucht Google fit.",5,0,1.0.4,2020-04-15T16:33:13,,
1123,Ubeydullah Seven,https://lh3.googleusercontent.com/-vWs-35gDtnU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPuNcYoO9EwITU18UPAbooNO-UcIA/photo.jpg,Eine gute Idee aber die App Funktioniert nicht auf dem S20 Ultra. Ich kann von einem der 5 Fitnessapp Tracker eins auswählen und dann geht es nicht weiter.,2,0,1.0.6,2020-04-15T15:59:04,,
1124,Julia Starke,https://lh3.googleusercontent.com/--THu4Bke5gY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPveKLXkfhLftL0hAoDc1jh7BFl1g/photo.jpg,Ist geplant noch mehr Hersteller aufzunehmen? Ich habe die App Mi Fit.,4,0,1.0.6,2020-04-15T15:58:02,,
1125,Steffen Z.,https://lh3.googleusercontent.com/-k09gVhtbvqo/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMYXTZIKGQjs-F9NjPxEB3FjYeaew/photo.jpg,"Leider wird meine Samsung gear fit nicht unterstützt. Musste als Alternative google fit aktivieren. Eigentlich schade, da Samsung doch auch eine Marke ist, die oft genutzt wird.",2,0,1.0.6,2020-04-15T15:31:07,,
1126,Fussel Kat,https://lh3.googleusercontent.com/a-/AOh14GieO0tCpN4i5tgAQ6MSq4yr9MpdrZgw7ZzqxDtZ,Durch Bug nicht nutzbar. Kein Kontakt zu help desk angegeben. Schade.,2,0,1.0.6,2020-04-15T15:29:39,,
1127,Christine Schulz,https://lh3.googleusercontent.com/a-/AOh14GhjjrgRsbjzWvOpw0wWa8QlHYahfUN9PlocE0dDp4M,"Die anmeldung ging schnell und war einfach, doch leider gibt es nur fùnf anbieter und das ist definitiv zu wenig und da mein anbieter nicht dabei war habe ich die app wieder deinstaliert und deshalb auch nur 3sterne, ich wollte eigentlich nur helfen.",3,0,,2020-04-15T15:23:45,,
1128,Vita 66,https://lh3.googleusercontent.com/-FOqUGinpqKU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOalWMXdXyJOmNqdywG9SiNoKkwYA/photo.jpg,"1. In den Medien wird nicht darüber informiert, dass zur Nutzung dieser App eine Fitnessuhr nötig ist. 2. Samsung fehlt als Anbieter für Fitnessuhren. Also kann ich keine Daten spenden. Habe eine Samsung Gear Fit 2 Pro. 3. Liebe Entwickler: Bitte nachbessern!!!",1,1,1.0.6,2020-04-15T15:23:12,,
1129,Michael Kunze,https://lh3.googleusercontent.com/-ZxuNjp4L45I/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPI0b377yrc-QgHXPX-Ice35iuU7g/photo.jpg,Leider ist die maximale Anzahl der Anmeldungen bei GoogleFit erreicht -update: jetzt geht alles - also von 1 auf 4 sterne,4,0,1.0.6,2020-04-15T15:23:05,,
1130,Birgit Fienemann,https://lh3.googleusercontent.com/a-/AOh14GgINsJfi9hwKOlZ1HKGBlHc7bI8zQxpC-A1imQkAA,"Wäre es nicht sinnvoller, wenn man einfach sein Handy verbinden kann? Nicht so viele Leute haben Wearables und davon nochmal nicht alle einen der zur Auswahl stehenden Anbieter.....",3,0,1.0.6,2020-04-15T14:59:24,,
1131,Wolfgang Böke,https://lh3.googleusercontent.com/-6ZOQ_10m2xQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN8tTMrfNDy62ZJPe15NzqeKAitWg/photo.jpg,Lässt sich nicht mit dem tracker verbinden,1,0,,2020-04-15T14:52:43,,
1132,Dennis K.,https://lh3.googleusercontent.com/-Lk4vGTPTGgs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP4nFAomlmnBfCL0qc9mKw6xCPcrw/photo.jpg,Samsung Samrtwatch lasst sich nicht hinzufügen....,2,0,1.0.6,2020-04-15T14:33:04,,
1133,Thomas Töpfer,https://lh3.googleusercontent.com/a-/AOh14GgjT0r1SqrfCZUntAFBmyAN1i7Sdf5Ej2dtYb2FweU,Kann mich nur anschließen das es Sinn entleert ist wenn nur ein Bruchteil der fitnessbänder oder smart watches unterstützt werden.,1,1,,2020-04-15T14:32:49,,
1134,Sindy Haußmann,https://lh3.googleusercontent.com/-u54G2spBv6M/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOPAycnsWjabpHmL9Zz2LgWrfL0Bw/photo.jpg,"Würde ja gern in dieser Hinsicht helfen, nur habe ich eine Samsung Uhr und die wird nicht unterstützt",1,0,1.0.6,2020-04-15T14:16:56,,
1135,Marco Anders,https://lh3.googleusercontent.com/a-/AOh14Ghe0MRgeL-oHtV0W7cbvrsD_58tMdBBxA4Nke-Xwg,Ich vertraue dem R.K.I BIS ZU EINEN BESTIMMTEN PUNKT ABER HR.PROF.DR.WIELER MACHT EINEN SERIÖSEN EINDRUCK UND ER STRAHLT EHRLICHKEIT AUS MIT DEN AUGEN DAMIT KANN MAN SCHLECHT LÜGEN,5,0,1.0.6,2020-04-15T14:15:35,,
1136,michelle zimmermann,https://lh3.googleusercontent.com/a-/AOh14GjC7Bpl0rlkLurZl10zm6I-TZMD9KJNbVAFdfZf,Diese App hat keinen Sinn,1,1,,2020-04-15T14:15:32,,
1137,Sebastian Wiecha,https://lh3.googleusercontent.com/-l6Q0j5HwFDU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO3e9Rzf8rcPG25UJBBWlLKtIuRkg/photo.jpg,"Tolle Idee die ich gerne unterstütze, da Datenschutz in der aktuellen Lage ein absolutes Luxusgut ist, auf das ich eher verzichten kann als auf persönlichen Kontakt. Schön wäre eine Gegenleistung in Form von Informationen oder Statistiken oder ähnliches.",3,2,1.0.6,2020-04-15T13:57:08,,
1138,Danny,https://lh3.googleusercontent.com/a-/AOh14Gg2xEX2HfYAsqgUE3m365O8XBXl0MWqEAxJ18eE,"Update 15.05. Jetzt klappt alles! --------- Leider der gleiche 403 Fehler wie bei vielen anderen auch. Die Idee der App ist super, aber leider schlecht umgesetzt wenn man die App nicht einsetzten kann. Bitte beheben.",5,0,1.0.3,2020-04-15T13:42:43,,
1139,Rafael Bazan,https://lh3.googleusercontent.com/-H4xFE-yLiZU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNdZfSzgTNNl4uMPS1BNOSJc7dmxA/photo.jpg,"Was für eine Farce!! Typisch RKI... Weder Samsung noch Xiaomi noch Huawei etc werden unterstützt!!! Vielleicht sollten die sich mal im Vorfeld informieren was viele Nutzen... Aber das ist wohl nicht die Stärke des RKI!!! Generell das die App ausschließlich mit einer (sehr geringen Anzahl an) Smartwatch funktioniert, verfehlt schon denn Sinn dieser App. Einfach nur SCHROTT und UNNÜTZ!!! Komplett sinnlos eine App in dieser Form!! Müll, Müll, Müll",1,3,1.0.2,2020-04-15T13:41:57,,
1140,Richy Rich,https://lh3.googleusercontent.com/-_t0ddNEyLZY/AAAAAAAAAAI/AAAAAAAAACg/AAKWJJOzpdY9sLUTSAlkk4iFAYFeClvNWg/photo.jpg,Läuft nicht.. mit Fitbit verbunden aber Daten werden nicht übertragen. Update: ich denke es läuft.. 7 Tage gespendet wird angezeigt.,3,0,1.0.2,2020-04-15T13:31:45,,
1141,Florian Schultz,https://lh3.googleusercontent.com/a-/AOh14GhDsbKH4Zd0csPNtrtZ_I-k_63ICV5g2z9AM_3RQQ,"Die App ließ sich ohne Probleme installieren und mit Garmin (ich besitze eine Forerunner 645 Musik) verbinden. Ich habe die App jetzt schon einige Tage laufen, aber es stehen immer noch 0 Tage bei gespendeten Tagen. Ist das richtig? - So, ich habe die App jetzt deinstalliert! Funktioniert nicht mit Garmin und meiner Uhr!",1,0,1.0.6,2020-04-15T13:30:07,,
1142,Michael Milles,https://lh3.googleusercontent.com/-tZNFT7NSqbA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPkulMmlsKcBT2IXmuEntZr-gx9_w/photo.jpg,Die app lässt sich herunterladen das wars auch schon. Keine Anmeldung möglich.,1,0,,2020-04-15T13:09:33,,
1143,Hans J. Laumanns,https://lh3.googleusercontent.com/a-/AOh14GjOReSMbW-8CpWq-jEgkkuHo4lIYwedggQWHQ_5LP8,"Vom Prinzip gut und zu bejahen. Jedoch kann ich auch nach über einer Woche auf einem HUAWEI Smartphone (Android) keine Verbingung mit meinem Fitbit-Konto herstellen. Deshalb nicht, weil die Tastatur bei eingeben der Fitbit-Daten nicht in die Sonderzeichen umspringt bzw. zum Alphabeth-Tastenfeld zurückspringt. Woran das liegt, weiss vermutlich nur das VIRUS :-)",3,0,1.0.3,2020-04-15T12:51:51,,
1144,Fanziska Bartoschat,https://lh3.googleusercontent.com/-sGQqmRI-_-g/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOu-s3qxt_qLR5KxobAydTwhQWQyA/photo.jpg,"Ich habe die App wieder deinstalliert, da sie nach Tagen immer noch ""0 Tage gespendet"" angezeigt hat (Garmin).",1,0,,2020-04-15T12:38:07,,
1145,Sebastian F,https://lh3.googleusercontent.com/-7u0-B7EDnVw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPImKOa7oF_XFUhvmy9EAb_pF_KvQ/photo.jpg,"Die Anmeldung bei Google Fit funktioniert nicht, wenn man drauf klickt wird das Google anmelde Fenster gezeigt, aber die Eingabe funktioniert nicht.",1,0,1.0.6,2020-04-15T12:36:10,,
1146,Peter Häberle,https://lh3.googleusercontent.com/a-/AOh14GjlAcS2psU_jXaitXxPlx_0TPoz0IBK3UiGXY5M,Warum nicht für Samsung Gear Fit 2?,1,0,,2020-04-15T12:29:46,,
1147,Frieda Schmidt,https://lh3.googleusercontent.com/-D0szDJK-BxE/AAAAAAAAAAI/AAAAAAAAAoY/AAKWJJPXscX9Hvb33o1WJu-S6Org-3HM2g/photo.jpg,"Schade komme nicht weit,weil meine zwei Uhren nicht mit aufgelistet sind... Eigentlich dachte ich jede Uhr funktioniert... Vielleicht wird es bald ein Update geben,für jede beliebige Uhr denn nicht jeder hat Mal 200€ Rum liegen um so eine Ihr anzuschaffen... Deshalb 1 punkt ...normal für mich kein Stern...",1,2,1.0.3,2020-04-15T12:27:02,,
1148,SputnikElf Gmail,https://lh3.googleusercontent.com/a-/AOh14GitWcSZ7MGya0ag3te_7A9uCl4SWA7THmjkwI1BoQ,Samsung Health fehlt bisher. Auf Nachfrage sollen auch Samsunguhren demnächst möglich sein.,1,1,1.0.6,2020-04-15T12:22:27,,
1149,Enrico Sporleder,https://lh3.googleusercontent.com/a-/AOh14Gj9uU12f9f8L6MXn_g5ZKNW5zlEmPOdJ7sR5XZVzA,"Huawei leider noch nicht, kommt bestimmt noch.",2,0,1.0.6,2020-04-15T12:18:43,,
1150,Thorsten Dörnbach,https://lh3.googleusercontent.com/a-/AOh14GigM6SiLq6Y3u97HsledF0mpYtVCXhcW7ZMTG2Wew,Funktioniert gut,5,0,1.0.4,2020-04-15T12:12:29,,
1151,Ömer Tüysüz,https://lh3.googleusercontent.com/a-/AOh14GhnyXXZj0dNCqRh0CCLvjQmUynQQIuhUP6hRTY,Kommt auch LiteOS Huawei Wearable dazu?,4,0,1.0.4,2020-04-15T12:02:52,,
1152,Oliver Oli76Sig,https://lh3.googleusercontent.com/a-/AOh14GiR80ObaLZR36w3bAt-0PYgkRqxYwgg8GijF8TX,"Ich würde diese App gerne nutzen, meine Smartwatch / Fitnessuhr von Suunto wird jedoch leider nicht unterstützt. Ich würde mir eine Unterstützung der Suunto9 wünschen und dann sofort mitmachen.",3,0,1.0.6,2020-04-15T11:58:24,,
1153,Philipp Skowronnek,https://lh3.googleusercontent.com/a-/AOh14GhEpGcvuJ8d4a9AATMY-od7V_wmXFRxPbGPY0krEA,Eine Integration der Fitnesstracker von Samsung über Samsung Health App fehlt noch. Ansonsten bin ich mit der App vollkommen zufrieden.,4,0,1.0.6,2020-04-15T11:58:04,,
1154,Daniel Reichhardt,https://lh3.googleusercontent.com/a-/AOh14GjGomNjOwobTmO9Neq6OgGWt-7VZTxzC-CfgwH2FQ,Kann Google fit nicht mit der App verbinden. Server nicht erreichbar. Meine Meinung...bringt doch bitte dann eine App auf den Markt wenn sie richtig funktioniert und auch Sinn macht. Diese App macht für mich wenig bis gar keinen Sinn. Leider muss ich einen Stern vergeben eigentlich 0 Sterne!,1,2,1.0.3,2020-04-15T11:43:11,,
1155,Dennis Lentsch,https://lh3.googleusercontent.com/a-/AOh14Giyblhp7AdEAriJzSaHiatzs36l3J7P4KazvUDMRA,Wäre echt klasse wenn die app auch mit meiner Samsung Galaxy watch gehen würde weil in dem Menü Verbindungen komme ich nicht weiter weil meine Uhr da nicht aufgeführt ist,4,0,1.0.6,2020-04-15T11:25:40,,
1156,Connor Ludwig,https://lh3.googleusercontent.com/a-/AOh14Gj-E3gw-mXjChxvpE_ZB6s6vX9tU7h4TKvOlAvqug,Wie erwartet funktioniert nich,1,0,1.0.6,2020-04-15T11:20:09,,
1157,Karl-Heinz Sommerfeld,https://lh3.googleusercontent.com/-d6y_6uOtn5E/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNl0B5e0-EiJwKGX0WgwHCsf_45bg/photo.jpg,"Die Installation und das koppeln mit meinem Garmin Konto funktionierte einwandfrei. Allerdings steht der Counter ""Anzahl der gespendeten Tage"" seither auf ""0"". Mache ich etwas falsch?",3,0,1.0.6,2020-04-15T11:19:55,,
